991,R,0,512,1580392099167437
991,R,0,4096,1580392099202790
991,R,42948558848,4096,1580392099712072
991,R,42948616192,4096,1580392099712418
991,R,1048576,4096,1580392099712584
991,R,1052672,4096,1580392099714039
991,R,42948620288,4096,1580392099714283
991,R,42948489216,4096,1580392099714383
991,R,2097152,4096,1580392099715336
991,R,1060864,4096,1580392099715929
991,R,1077248,4096,1580392099716217
991,R,1110016,4096,1580392099716451
991,R,1056768,4096,1580392099716702
991,R,1114112,4096,1580392099716923
991,R,1081344,4096,1580392099717164
991,R,1179648,4096,1580392099717425
991,R,1183744,4096,1580392099719525
991,R,1187840,4096,1580392099719759
991,R,1191936,4096,1580392099720097
991,R,1196032,4096,1580392099720366
991,R,1200128,4096,1580392099720619
991,R,1204224,4096,1580392099720943
991,R,1208320,4096,1580392099721172
991,R,1212416,4096,1580392099721421
991,R,1216512,4096,1580392099721659
991,R,1220608,4096,1580392099721898
991,R,1224704,4096,1580392099722128
991,R,1228800,4096,1580392099722373
991,R,1232896,4096,1580392099723385
991,R,1236992,4096,1580392099723623
991,R,1241088,4096,1580392099723861
991,R,1245184,4096,1580392099724079
991,R,1249280,4096,1580392099724297
991,R,1253376,4096,1580392099725375
991,R,1257472,4096,1580392099725691
991,R,1261568,4096,1580392099725909
991,R,1265664,4096,1580392099726200
991,R,1269760,4096,1580392099726418
991,R,1273856,4096,1580392099726642
991,R,1277952,4096,1580392099726893
991,R,1282048,4096,1580392099727123
991,R,1286144,4096,1580392099727343
991,R,1290240,4096,1580392099727578
991,R,1294336,4096,1580392099727805
991,R,1298432,4096,1580392099728022
991,R,1302528,4096,1580392099728257
991,R,1306624,4096,1580392099728505
991,R,1441792,4096,1580392099728742
991,R,1445888,4096,1580392099728953
991,R,1449984,4096,1580392099729384
991,R,1454080,4096,1580392099729598
991,R,1458176,4096,1580392099729860
991,R,1462272,4096,1580392099730070
991,R,1466368,4096,1580392099730294
991,R,1470464,4096,1580392099730521
991,R,1474560,4096,1580392099730807
991,R,1478656,4096,1580392099731115
991,R,1482752,4096,1580392099731357
991,R,1486848,4096,1580392099731585
991,R,1490944,4096,1580392099731801
991,R,1495040,4096,1580392099732036
991,R,1499136,4096,1580392099733618
991,R,1503232,4096,1580392099733891
991,R,1507328,4096,1580392099734123
991,R,1511424,4096,1580392099734340
991,R,1515520,4096,1580392099734650
991,R,1519616,4096,1580392099734864
991,R,1523712,4096,1580392099736045
991,R,1527808,4096,1580392099736280
991,R,1531904,4096,1580392099736525
991,R,1536000,4096,1580392099736759
991,R,1540096,4096,1580392099737029
991,R,1544192,4096,1580392099738661
991,R,1548288,4096,1580392099738914
991,R,1552384,4096,1580392099739142
991,R,1556480,4096,1580392099739380
991,R,1560576,4096,1580392099740369
991,R,1564672,4096,1580392099740610
991,R,1568768,4096,1580392099740843
991,R,1310720,4096,1580392099741362
991,R,1064960,4096,1580392099741600
991,R,3145728,4096,1580392099741791
991,R,1056768,4096,1580392099744721
991,R,1114112,4096,1580392099747048
991,R,1049600,1024,1580392099747356
991,R,1049600,1024,1580392099747634
991,R,1048576,4096,1580392099747886
991,R,1052672,4096,1580392099748090
991,R,1056768,4096,1580392099748142
991,R,1060864,4096,1580392099748167
991,R,5382144,4096,1580392099749300
991,R,5378048,4096,1580392099749337
991,R,8725200896,4096,1580392099751133
