943,R,0,512,1580001190030443
943,R,0,4096,1580001190064344
943,R,42948558848,4096,1580001190575663
943,R,42948616192,4096,1580001190576057
943,R,1048576,4096,1580001190576263
943,R,1052672,4096,1580001190576557
943,R,42948620288,4096,1580001190576801
943,R,42948489216,4096,1580001190576900
943,R,2097152,4096,1580001190577894
943,R,1060864,4096,1580001190578390
943,R,1077248,4096,1580001190578626
943,R,1110016,4096,1580001190578850
943,R,1056768,4096,1580001190579088
943,R,1114112,4096,1580001190579296
943,R,1081344,4096,1580001190579503
943,R,1179648,4096,1580001190579716
943,R,1183744,4096,1580001190579919
943,R,1187840,4096,1580001190580140
943,R,1191936,4096,1580001190580365
943,R,1196032,4096,1580001190580571
943,R,1200128,4096,1580001190580792
943,R,1204224,4096,1580001190580993
943,R,1208320,4096,1580001190581227
943,R,1212416,4096,1580001190581441
943,R,1216512,4096,1580001190581648
943,R,1220608,4096,1580001190581859
943,R,1224704,4096,1580001190582083
943,R,1228800,4096,1580001190582293
943,R,1232896,4096,1580001190582515
943,R,1236992,4096,1580001190582737
943,R,1241088,4096,1580001190582964
943,R,1245184,4096,1580001190583206
943,R,1249280,4096,1580001190583453
943,R,1253376,4096,1580001190583684
943,R,1257472,4096,1580001190583892
943,R,1261568,4096,1580001190584107
943,R,1265664,4096,1580001190584338
943,R,1269760,4096,1580001190584557
943,R,1273856,4096,1580001190584780
943,R,1277952,4096,1580001190585002
943,R,1282048,4096,1580001190585383
943,R,1286144,4096,1580001190585647
943,R,1290240,4096,1580001190585863
943,R,1294336,4096,1580001190586105
943,R,1298432,4096,1580001190586339
943,R,1302528,4096,1580001190587269
943,R,1306624,4096,1580001190587483
943,R,1441792,4096,1580001190587705
943,R,1445888,4096,1580001190587937
943,R,1449984,4096,1580001190588149
943,R,1454080,4096,1580001190588365
943,R,1458176,4096,1580001190588584
943,R,1462272,4096,1580001190588798
943,R,1466368,4096,1580001190589042
943,R,1470464,4096,1580001190589290
943,R,1474560,4096,1580001190589536
943,R,1478656,4096,1580001190589860
943,R,1482752,4096,1580001190590091
943,R,1486848,4096,1580001190590331
943,R,1490944,4096,1580001190590572
943,R,1495040,4096,1580001190590805
943,R,1499136,4096,1580001190591041
943,R,1503232,4096,1580001190591277
943,R,1507328,4096,1580001190591503
943,R,1511424,4096,1580001190591737
943,R,1515520,4096,1580001190591964
943,R,1519616,4096,1580001190592186
943,R,1523712,4096,1580001190592390
943,R,1527808,4096,1580001190592629
943,R,1531904,4096,1580001190592901
943,R,1536000,4096,1580001190593134
943,R,1540096,4096,1580001190593365
943,R,1544192,4096,1580001190593585
943,R,1548288,4096,1580001190593809
943,R,1552384,4096,1580001190594030
943,R,1556480,4096,1580001190594237
943,R,1560576,4096,1580001190594483
943,R,1564672,4096,1580001190594715
